altitude,angular_velocity.x,angular_velocity.y,angular_velocity.z,current,latitude,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,longitude,sequence,timestamp,topic,twist.linear.x,twist.linear.y,twist.linear.z,voltage
,0.0003357746754772961,0.0003185207024216652,0.00025463561178185046,,,-0.0003671169397421181,-0.0007908961270004511,-9.817902565002441,,0,2025-06-20T07:34:14.406Z,/ap/imu/experimental/data,,,,
,0.0003650289145298302,0.0003294227353762835,0.00028223945992067456,,,-0.000986780389212072,-0.0011375565081834793,-9.818045616149902,,0,2025-06-20T07:34:14.410Z,/ap/imu/experimental/data,,,,
,0.0003773823264054954,0.000327329762512818,0.00030309477006085217,,,-0.0013570897281169891,-0.0014919994864612818,-9.81768798828125,,0,2025-06-20T07:34:14.416Z,/ap/imu/experimental/data,,,,
,0.00037156508187763393,0.00030115945264697075,0.00027896816027350724,,,-0.0013699820265173912,-0.001585390418767929,-9.817779541015625,,0,2025-06-20T07:34:14.420Z,/ap/imu/experimental/data,,,,
,,,,,,,,,,0,2025-06-20T07:34:14.432Z,/ap/twist/filtered,0.006163173820823431,-0.004911868833005428,-0.0001792591210687533,
,0.0002751037245616317,0.00027325766859576106,0.00021189232938922942,,,-0.0012022333685308695,-0.0019039241597056389,-9.817462921142578,,0,2025-06-20T07:34:14.433Z,/ap/imu/experimental/data,,,,
,0.00023933671764098108,0.00027186679653823376,0.00022165101836435497,,,-0.0010770567459985614,-0.001909092185087502,-9.81751823425293,,0,2025-06-20T07:34:14.441Z,/ap/imu/experimental/data,,,,
,0.00023198974668048322,0.00028963753720745444,0.00025562322116456926,,,-0.0011118310503661633,-0.0017405106918886304,-9.81739616394043,,0,2025-06-20T07:34:14.445Z,/ap/imu/experimental/data,,,,
,0.00024146070063579828,0.0003292841138318181,0.0003490019589662552,,,-0.00046226923586800694,-0.0005866560968570411,-9.817717552185059,,0,2025-06-20T07:34:14.458Z,/ap/imu/experimental/data,,,,
,0.0002614412805996835,0.0002897115773521364,0.00036175671266391873,,,-0.00046782195568084717,-0.0011562858708202839,-9.817949295043945,,0,2025-06-20T07:34:14.464Z,/ap/imu/experimental/data,,,,
,,,,,,,,,,0,2025-06-20T07:34:14.470Z,/ap/twist/filtered,0.006201315205544233,-0.004926824476569891,-0.00015911001537460834,
,0.00024420558474957943,0.00027897959807887673,0.00034566852264106274,,,-0.0004709503264166415,-0.0014171762159094214,-9.817854881286621,,0,2025-06-20T07:34:14.475Z,/ap/imu/experimental/data,,,,
,0.00019243422138970345,0.0002756786998361349,0.00030028814217075706,,,5.796763434773311e-05,-0.0012080592568963766,-9.817781448364258,,0,2025-06-20T07:34:14.481Z,/ap/imu/experimental/data,,,,
,0.0002301237836945802,0.00029958889354020357,0.0003022993041668087,,,0.000611285911872983,-0.0009168352698907256,-9.818145751953125,,0,2025-06-20T07:34:14.487Z,/ap/imu/experimental/data,,,,
,0.00024185547954402864,0.0003429244679864496,0.00031109736301004887,,,0.0003480523591861129,-0.0007300981669686735,-9.81787395477295,,0,2025-06-20T07:34:14.493Z,/ap/imu/experimental/data,,,,
,0.00025433592963963747,0.0003114346764050424,0.00027718357159756124,,,-0.0005366175319068134,-0.0010179091477766633,-9.818414688110352,,0,2025-06-20T07:34:14.500Z,/ap/imu/experimental/data,,,,
,,,,,,,,,,0,2025-06-20T07:34:14.511Z,/ap/twist/filtered,0.00627529714256525,-0.004953098949044943,-0.00012445019092410803,
,0.0003058905713260174,0.00032959342934191227,0.00023753978894092143,,,-0.0006747554871253669,-0.001037019188515842,-9.818988800048828,,0,2025-06-20T07:34:14.511Z,/ap/imu/experimental/data,,,,
,0.0002930742921307683,0.00033242435893043876,0.00028874402050860226,,,-0.0014874197077006102,-0.0004373832489363849,-9.817800521850586,,0,2025-06-20T07:34:14.520Z,/ap/imu/experimental/data,,,,
,0.00027488861815072596,0.0002536953834351152,0.0003138260799460113,,,-0.0016156825004145503,-0.00018761062528938055,-9.8172607421875,,0,2025-06-20T07:34:14.531Z,/ap/imu/experimental/data,,,,
584.0899658203125,,,,,-35.36326217651367,,,,149.1652374267578,0,2025-06-20T07:34:14.536Z,/ap/navsat,,,,
,0.0002920042898040265,0.0002312731376150623,0.00021320959785953164,,,-0.0013357894495129585,-0.0011816276237368584,-9.816913604736328,,0,2025-06-20T07:34:14.536Z,/ap/imu/experimental/data,,,,
,0.00028380894218571484,0.00028092178399674594,0.00018969083612319082,,,-0.0013845108915120363,-0.0022261599078774452,-9.817132949829102,,0,2025-06-20T07:34:14.542Z,/ap/imu/experimental/data,,,,
,,,,,,,,,,0,2025-06-20T07:34:14.547Z,/ap/twist/filtered,0.0063187237828969955,-0.005016113165766001,-0.00013401085743680596,
,0.0002871194446925074,0.0003374340303707868,0.00020481026149354875,,,-0.0015996930887922645,-0.002349674701690674,-9.817148208618164,,0,2025-06-20T07:34:14.550Z,/ap/imu/experimental/data,,,,
,0.0003002783050760627,0.00032843498047441244,0.00021894456585869193,,,-0.0020279514137655497,-0.0022351990919560194,-9.817466735839844,,0,2025-06-20T07:34:14.554Z,/ap/imu/experimental/data,,,,
,0.00031109165865927935,0.0003265628474764526,0.0002759067574515939,,,-0.0010931378928944468,-0.0017887293361127377,-9.817517280578613,,0,2025-06-20T07:34:14.567Z,/ap/imu/experimental/data,,,,
,0.0002795874315779656,0.0003052217070944607,0.0002530813217163086,,,-0.0008269890677183867,-0.001035641529597342,-9.817255973815918,,0,2025-06-20T07:34:14.571Z,/ap/imu/experimental/data,,,,
,0.0002501895360182971,0.00022329518105834723,0.0002496802480891347,,,-0.0007985139964148402,-0.0009384223958477378,-9.817245483398438,,0,2025-06-20T07:34:14.578Z,/ap/imu/experimental/data,,,,
,,,,,,,,,,0,2025-06-20T07:34:14.583Z,/ap/twist/filtered,0.0063009303994476795,-0.005011331755667925,-0.00012528816296253353,
,0.0002733051951508969,0.0001541883684694767,0.00025398677098564804,,,-0.0008280500769615173,-0.0005158006679266691,-9.817266464233398,,0,2025-06-20T07:34:14.588Z,/ap/imu/experimental/data,,,,
,0.0003301611286588013,0.00017169474449474365,0.00027073841192759573,,,-0.001115772407501936,-0.0005457077641040087,-9.816987037658691,,0,2025-06-20T07:34:14.592Z,/ap/imu/experimental/data,,,,
,0.00030994630651548505,0.00023112604685593396,0.00023760460317134857,,,-0.0017527490854263306,-0.0005871370667591691,-9.817076683044434,,0,2025-06-20T07:34:14.603Z,/ap/imu/experimental/data,,,,
,0.00023506871366407722,0.00028061348712071776,0.00021188092068769038,,,-0.001101169502362609,-0.0006848927587270737,-9.817955017089844,,0,2025-06-20T07:34:14.607Z,/ap/imu/experimental/data,,,,
,0.00022055319277569652,0.00028421430033631623,0.00019200383394490927,,,-0.001109692850150168,-0.00027953440439887345,-9.817933082580566,,0,2025-06-20T07:34:14.612Z,/ap/imu/experimental/data,,,,
,,,,,,,,,,0,2025-06-20T07:34:14.618Z,/ap/twist/filtered,0.006380339618772268,-0.005050790496170521,-0.0001103096510632895,
,0.00021438454859890044,0.0002648911322467029,0.00020606565522029996,,,-0.0008608069038018584,-1.7619322534301318e-06,-9.818371772766113,,0,2025-06-20T07:34:14.619Z,/ap/imu/experimental/data,,,,
,0.0001830026594689116,0.00022841387544758618,0.00022572262969333678,,,-0.0004089806170668453,-0.00015146672376431525,-9.818243980407715,,0,2025-06-20T07:34:14.623Z,/ap/imu/experimental/data,,,,
,0.0002116165851475671,0.0001997856452362612,0.0002441841643303633,,,-0.0004335018456913531,-0.0004914720775559545,-9.81800365447998,,0,2025-06-20T07:34:14.635Z,/ap/imu/experimental/data,,,,
,0.00022964130039326847,0.00014844218094367534,0.000286538532236591,,,-0.000690891407430172,-0.0005960925482213497,-9.817281723022461,,0,2025-06-20T07:34:14.640Z,/ap/imu/experimental/data,,,,
,0.00023822429648134857,0.00019023411732632667,0.0002682720951270312,,,-0.0009431221405975521,-0.0013818006264045835,-9.817118644714355,,0,2025-06-20T07:34:14.647Z,/ap/imu/experimental/data,,,,
,,,,,,,,,,0,2025-06-20T07:34:14.652Z,/ap/twist/filtered,0.006412026006728411,-0.0050648413598537445,-0.0001155648278654553,
,0.00023911181779112667,0.0002535197127144784,0.00026179105043411255,,,-0.0014667203649878502,-0.0017535584047436714,-9.817070007324219,,0,2025-06-20T07:34:14.653Z,/ap/imu/experimental/data,,,,
,0.00022203793923836201,0.0002786496770568192,0.0002577227132860571,,,-0.0015590208349749446,-0.0012335210340097547,-9.817466735839844,,0,2025-06-20T07:34:14.658Z,/ap/imu/experimental/data,,,,
,0.00022992758022155613,0.00033678050385788083,0.00026448804419487715,,,-0.0005508795729838312,-0.0008606515475548804,-9.817326545715332,,0,2025-06-20T07:34:14.673Z,/ap/imu/experimental/data,,,,
,0.0002533004153519869,0.0003290964523330331,0.00025797655689530075,,,-0.0007998499786481261,-0.0009079340379685163,-9.817537307739258,,0,2025-06-20T07:34:14.675Z,/ap/imu/experimental/data,,,,
,0.0002509613404981792,0.00029466109117493033,0.0002559904824011028,,,-0.0007027441170066595,-0.0009144928772002459,-9.817986488342285,,0,2025-06-20T07:34:14.682Z,/ap/imu/experimental/data,,,,
,,,,,,,,,,0,2025-06-20T07:34:14.688Z,/ap/twist/filtered,0.006475397385656834,-0.005073536187410355,-9.99578187474981e-05,
,0.00025814861874096096,0.000275954109383747,0.0002412873291177675,,,-0.000430581858381629,-0.0006047196220606565,-9.818037033081055,,0,2025-06-20T07:34:14.690Z,/ap/imu/experimental/data,,,,
,0.00027147639775648713,0.00022671057377010584,0.0002618907601572573,,,-0.0010008119279518723,-0.0008302205242216587,-9.817683219909668,,0,2025-06-20T07:34:14.694Z,/ap/imu/experimental/data,,,,
,0.00024883393780328333,0.00025939400075003505,0.0002157401031581685,,,-0.0011313387658447027,-0.000988704152405262,-9.81829833984375,,0,2025-06-20T07:34:14.705Z,/ap/imu/experimental/data,,,,
,0.0002779146598186344,0.00024172601115424186,0.00022082295618019998,,,-0.0014376497128978372,-0.0004106600827071816,-9.818012237548828,,0,2025-06-20T07:34:14.712Z,/ap/imu/experimental/data,,,,
